Star Rating,Review Text
5,"""i can't sign up, it won't accept my password."" the response was very fast. thank you for the help and the response was well instructed. i can sign up now. thank you."
1,
5,Very good
2,"Hung up. Kept requesting to update . And it kept reverting to same request Re your suggestion to restart, no not yet. But I reinstalled it and the same problem, exactly.. Ok I restarted and updated. It's working fine now as before. Thank you. 2 Nov 2020, It's extremely stressful when the app is offline or blank everytime I need information, rendering it useless. I'm still giving it a 2 stars, the extra star because you relocated the woman's pic, a cheap marketing tool."
3,"Thanks for the improvements, but load amount spent on new promo subscription doesn't automatically update. Still need to go to home screen just to confirm if load paid is already debited."
4,
1,"Even signing up is a hassle. The OTP doesn't even get sent. I don't even receive any even after lots of tries. I also loaded my account(not sure if you can call it that since I wasn't even able to register), but when I try to avail some promos, it says that I don't have enough balance even though it reflects that I do. All in all, a very useless app. Just adds stress. Just surf the net for promos and register on your own. You can also manually check your data balance anyway."
5,Does this supports Sun?
2,"I cant make an account, no matter how long the password i put, it says that i should use a stronger one."
4,
4,App keeps crashing
3,
5,
5,
5,Nice i have load
5,
4,Nice app
5,
5,
3,
1,
5,
2,I can give u only 2 star because I can't sign in w/ my # & password...it always tells me that invalid phone # and choose stronger password...what kind of stronger password do u want us to use?I don't understand u at all...
5,
1,Currently not working on any of my devices using smart /tnt sim. Update: Uninstalled and installed again.. pop out: under construction We are working hard to make gigalife app available for this brand.
3,I love this app in tracing my remaining data but I can't sign up.I don't know why.When I put the number and password I don't know why that all password that I put is invalid.I change it many times but it didn't work.
5,
5,The best app ever
3,I like this app but why I don't have a giga points like my brother have
5,
1,I give 1 star. I register so many time I don't why
1,BKIT GANUN TANG INA LAAGING NA KAKAIN LOAD KO TANG INA SMART DI KAME MAYAMAN
5,
2,"I rate only 3 because when i sign up, i can't make an account.. please help me how to sign up.thank you Thank you for your response, my concern is when im making a password it always appear MAKE A STRONGER PASSWORD.. I already follow the instructions, using 8 or more characters with letters, numbers and symbols..I use it all but it always appear MAKE A STRONGER PASSWORD..please help.thank you."
5,
5,nice
1,should be zero stars. useless app. useless promos. no useful promos for postpaid subscribers. as soon as number protability is enabled i'll definitely switch networks
1,I can't log in or sign up.
1,I can't sign up
1,hope you can fix your connection problems first b4 improving this app
5,
5,
5,
5,Problem fixed. Thank you for hearing me out! I'll rate it 5 stars.
5,
5,
5,
1,
5,
5,
5,Excellent
5,
4,
5,
2,
5,
1,"Its hard to create account,even if i follow instruction.its always say that, please choose strong passaword"
1,Do not download it not worth it always asking for stronger password when you sign up
1,Hard to sige it
5,Olo
5,
1,
4,
5,
5,optimum
5,
5,
5,
5,Because it is ugly
5,
5,Thnx
5,
2,"Whenever I click ""Check Usage"" it always crashes. I thought it was just my cellphone acting up but after restarting my phone, it keeps crashing."
1,Walang kwenta sa Una Lang gumagana pag offline Di gumagana. Katagalan kahit may load Ka pa double double nga load ko kaso wala Di na Nagana katagalan nakaka tatlong download ako. Kala ko Ng hahang Lang. Kaso parang modus para idownload Ng idownload. Add ko bulok nilang sistema kahit may load ka ng fb at YouTube inuuna Ang shareable mb. Puta 6gb ko plus 1gb sa fb ko Wala na in 1 day
5,
1,"How can we see our balance data? My Smart App is still better than this, because we can see immediately our balance data..Do I have to compute all my adds on and deduct all my data usage to get my balance data?"
5,
5,Very well
1,its not working on my phone samsung galaxy s7 edge
5,
3,
3,I gave 1 star because it's hard to sign up
1,"when i was trying to sign up it kept saying that ""the password was too weak"" even though i just put randoms number and letters but it kept saying the password was too weak"
1,"Useless app created by smart can't even log in,,"
1,why ML 10 does not see in this App
1,There's login functionality but no remember me? It's kinda pain in the a** to relogin everytime. How hard it is to put remember me on the app or just put PIN like any others apps? You're a multi million peso company. You could do better.
1,ayaw naman gumana ung pagregister ng acct.mag create ka ng password kaso ayaw mag sign in..kya dinelete ko na
5,
5,
5,
5,Nice
4,
5,
5,Awesome
5,
5,
5,
1,I hate this app!anymore! Because ik trying to make a password and said create a strong password what the i try my best! But its not work!
5,Do
3,"pls give notifications if the data i registered is expiring, i just lost 4gb.. smart just notify me when it already expires.. something like it expires in 1 hr or so"
1,Please fix the registration form for password
4,"It's good you can easily redeem your rewards and loading promo but there's something missing in GigaStudy the Chrome you need to add Chrome so you can go to the site of the link for studies you can download files,etc for studies."
1,"I'm so disappointed. I tried to sign up because I'm new here and the password sucks! It ALWAYS asks me to have a stronger password, and I tried every password that has letters, numbers and symbols and still it doesn't work :( Maybe, I'll stick to *123#"
2,"So frustrating. I cant even sign up coz of password issues. It says to choose a stronger password with letter, number and character combinations. I came up with several and it didnt accept it!!"
1,useless
5,
1,The app is laggy it won't open and the I need to reinstall the app again for it to open.
5,
5,
5,
5,
1,not usefull at all sayang dn planq kasi wala ng maiunli
1,
1,It won't let me sign up..it keep saying choose a strong password even though I followed the instructions
5,
1,"Cant even register in the app, i already tried a random password with random numbers, symbols and letters but it says weak passsword."
5,
5,Excellent Promos 😉👍
1,The payment I made thru this app is not being reflected in my acct. It has been almost a month already. Follow up to customer service is difficult as well.
5,
1,Need to log in every you want to open it So sad. Pls fixed it. 😕
5,gd
5,Gg
5,"easy to register, hassle free"
4,
3,
4,
5,Thank you for this app.
5,
1,"delete ko nalang po at this seems to be the 7th na laging update, d ba po pwede na kung ayaw mong magupdate may option to choose if u want to update or not?"
5,Very useful in tracking your data usage. I love this app and I hope you continue to make an improvement of this.
5,5 for this.. Very easy to register.....
5,Its really good
5,
5,
1,
1,I can't sign-up🤨
5,Thanks for the fast response. It worked after reinstalling it. Editing my review from 1 star to 5 stars. Thanks again.
5,
5,Thanks i allready download it
5,
4,
1,Hard to register because of password confirmation
5,
5,Great app..very easy to use☺️
5,Maybe it's been better if you have promos that have Netflix data stream inclusion
4,
5,
1,The apps sucks. After uninstalling and installing a couple of times theres still no way for me to check my usage. Called customer hotline .. talked to tech team and still issue was not resolved. Uninstalling the app and will use the 9999 option. Much easier
1,I could never get it to work..
1,Still not Working 🙂
3,Okay naman yung app kaso mas okay sana kung magkaron ng feature na Pasaload o kaya pasadata kasi madaming gumagamit ng smart/tnt hindi alam magpasa ng load/data
1,"Bakit bawal na ang magpa-load ng bro postpaid add-ons gamit ang text/tawag? Walang net para mag-download ng GigaLife app; May deadline kagabi at ngayong umaga =/ Text-tawag pa rin naman ang primary means of contact (or in this case, sa pagpa-load); Out-of-touch ba sa community ang nagpasimuno nitong GigaLife-app-only-for-load? Gumamit ako ng Globe wifi para ma-download ang Smart GigaLife app. Kita niyo ba ang irony? Magpapaayos na rin ako ng Globe nano SIM para makapaglipat na sa Globe prepaid"
5,Awesome
5,
1,Unable to sign up. Always getting Under Construction error for 2 weeks now.
5,
3,
5,
4,
3,It worked thank you. But my sim won't turn on it's mobile data.
5,
4,Nice
1,It keeps telling me to make a stronger password even though i already did. So stupid
3,"For now I will give you 3star, its very nice and easy to used and to know the promo. Though I have noticed that there's a promo when you dial *121# that it doesn't show in gigalife app. And the top of my concern is why TNT signal its gone or no service. I shift in TNT because it too fast here in our area and then now its hard for me to join in a google meeting."
3,
5,The best way and fastest way to register on your favorite promos. I have been using this and I don't have a much problem of it. And thanks for the freebies. Recommended app for Smart and TnT users👍🏻
1,I cant even log in or sign up plss fix this cause i really need this app!!! Hope you notice thankyou
2,Scam
5,This giga life is something help me.tomorow or today.
5,
5,
5,Thnks
5,
4,
5,
3,"Hi, gusto ko lang sabihin na hindi ako na Appreciate yung bagong updated regarding sa pag registry ng new account or number... bakit so hard naman ang kailangan ng Passoword which is no one baman ang pwedeng makaalam. Ang hirap kasi, if Either na gusto ko secured ang number or no chance, no account; I mean kasi hindi maka sing in. Sorry Sa Abala"
5,
5,It helps a lot..but i hope zoom is included to giga study promo😁
1,Bowisit lagi nalang homingi nang strong password last month pah ako hindi maka pasak... Dapat sa inyo walang star
5,
5,Maraming mang loloko sa internet
5,
1,It can't install I don't know why?
5,
5,
5,
1,Hindi kami nag enjoy sa lag kaya ang christmas gift nyo pinalakas ang lag Hays smart ang smart talaga gagi palagi nag lag kapag nag lalaro ano to christmas gift namin? Talaga pag pasko tapon ko na simcard ko sa smart
5,Thank you
4,
1,Try different password but it won't accept. It kept suggesting stronger password.. i tried changing many times but it wont accept parin..
5,Very convinient to use
5,
5,❣️🥺
2,
5,
4,
5,
1,Its very hard to put a password since now I dont know to log in......
3,I link a lot number but i cant get giga point.
5,
5,
1,
1,"Smart's GigaLife doesn't offer ANY data load or promo that simply allows data usage as you see fit. Instead, you are FORCED to pay for video or ""stories"" or study or work or games packages that you may or may not want. Why not all, or none, of the above? They offer packages geared toward their partners, not their customers. I want unencumbered Internet access. The Internet is diverse: I don't want to be boxed in or forced to waste money on ""specials"" I don't need. At minimum, Smart should offer a simple, straight, data load along with their other offerings. But it appears that's the LAST thing they want to do. It's about what they want: not what we want. Isn't this unresponsiveness exactly why Philippine telecom companies have been threatened with expropriation by the government? Time to text 8888 Citizen's Complaint Center."
